0.000000000000000000e+00 0.000000000000000000e+00 8.121720781136010678e-09 0.000000000000000000e+00 6.487585128024676514e-09 3.719074191160961299e-08 9.825628804237342107e-08 1.466236247819941999e-07 1.002914577325385091e-07 9.206967448735254115e-08 7.187430022326788123e-08 9.391552112640601049e-08 6.045963320456147983e-08 4.100944670431095228e-07 3.246411190470881067e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.382413248806452708e-09 0.000000000000000000e+00 2.127453472330290787e-08 6.625710512336903126e-08 6.114340301357972459e-08 9.682528557244499270e-08 1.215758961944031367e-07 8.838498062382306379e-08 8.311401966916689591e-08 9.092937432701854943e-08 5.189917160364808040e-08 4.008511778391802908e-07 2.957304880321096808e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 8.390230827485354046e-09 0.000000000000000000e+00 3.187668827821703872e-08 6.490749359199216241e-08 1.380055068494439271e-07 3.465007686733551999e-08 1.228668884235504096e-07 1.073486309587408949e-07 1.089090854572882496e-07 9.188349388246615319e-08 5.881219751635204970e-08 4.032129067386742213e-07 3.082746876903456713e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.657901781031518629e-09 0.000000000000000000e+00 1.193089554214809066e-08 2.764536888779514249e-08 1.560336324678598077e-07 8.781777178061365518e-08 1.041083642048807314e-07 9.164858141021988715e-08 1.105397667197009004e-07 1.028283168052936592e-07 7.052298579966286868e-08 4.031265978294222599e-07 3.140032206570820634e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 8.256733076050935896e-09 0.000000000000000000e+00 3.455011989747190958e-08 3.734471531149849687e-08 3.327780266119470447e-08 6.613341637592629898e-08 9.381960280069452877e-08 8.516576989400258407e-08 7.938284416141027426e-08 9.437407547543538722e-08 6.019759334267427279e-08 4.104716627446336413e-07 3.000821946978436998e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.474685639023834748e-08 0.000000000000000000e+00 6.487792445019316346e-08 2.312833837772339981e-07 9.925502052810695463e-08 1.492107256009874324e-07 9.285565500053917651e-08 1.190517693791015950e-07 1.005040354584365243e-07 1.083584267415523777e-07 7.344549240326017524e-08 4.350753607650596981e-07 3.044808296387899239e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.138645292824493981e-08 0.000000000000000000e+00 4.125244501646902436e-08 1.211593143399846063e-07 1.496236659722810020e-07 1.171469254809047716e-07 1.090912013579187434e-07 1.092960502220319896e-07 1.023285714586726769e-07 9.961167798658812214e-08 7.150893455183564623e-08 4.579801722480787621e-07 3.323624402222128500e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.047752901969953067e-08 0.000000000000000000e+00 3.889135611080312211e-10 1.509470435788954088e-07 1.065533327509001617e-07 4.692402798944426829e-08 8.955934232140811887e-08 9.649170391320175424e-08 8.161639010584016115e-08 6.416238326669028427e-08 5.752788491543413349e-08 4.029352132812078773e-07 3.061796159750798567e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 8.257003780653435263e-09 0.000000000000000000e+00 3.467970574827984303e-08 1.286767599942434162e-07 1.640307598191213794e-07 8.583857543117570163e-08 1.146479021819594826e-07 1.712422180789029081e-07 1.438542782321456199e-07 1.190669785395257649e-07 8.865286352514652982e-08 4.123542605609232746e-07 3.187566506691104484e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.626163740281839367e-08 0.000000000000000000e+00 5.724966952620197689e-08 3.011503738534106651e-08 8.833122002609078790e-08 5.671435262161420696e-08 1.774197397347919126e-07 1.037206805647822563e-07 8.075595898434337233e-08 1.117724088804385777e-07 7.450548408086679122e-08 4.255651592400996751e-07 3.015865245374757368e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.759916021390414811e-09 0.000000000000000000e+00 1.205940858897212423e-08 6.354317148745858074e-08 4.264008246215878801e-08 7.277024464054788178e-08 1.734047784062336121e-07 1.324874912461141527e-07 8.196188779622320280e-08 8.498851459838995085e-08 5.976534039240230186e-08 4.188258973488947152e-07 2.999759385586850904e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.071278166129137168e-08 0.000000000000000000e+00 1.044589283930336962e-08 6.967767232989614374e-08 1.971146221075678776e-08 9.535712602117138201e-08 1.196553950223163786e-07 8.250697769681314449e-08 9.523166043832217230e-08 1.287521612088596260e-07 7.166470736729872096e-08 4.397436500021991600e-07 3.184146857706141161e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.776297243131157759e-09 0.000000000000000000e+00 4.627297741086973185e-08 3.132965389975907585e-08 6.273892532713652144e-08 9.090494972939798366e-08 9.275236393759862540e-08 8.591828866896845152e-08 1.027325057531006878e-07 7.327788287259453371e-08 6.035173268157173534e-08 4.228077858690086588e-07 3.133703290442757177e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.796906630997668941e-09 0.000000000000000000e+00 2.195959924556966190e-08 8.339332258961410349e-08 7.165766732250812742e-08 1.363668765194162664e-07 7.684404298160595847e-08 9.637241746620844450e-08 9.205051519680655262e-08 8.638869084766079120e-08 6.523589681843273014e-08 4.095360280895441319e-07 3.090530314484071337e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.280677267668863984e-08 0.000000000000000000e+00 4.788955826713457786e-09 9.252438214012795384e-08 1.476384432556878343e-07 5.508023015545937943e-08 1.110172420054235504e-07 1.085414110223743233e-07 1.133624587445373284e-07 1.135723438187642744e-07 5.741607890554896885e-08 4.092673450551741004e-07 2.957669253835282831e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.570186273057576006e-08 0.000000000000000000e+00 1.210991237727798628e-08 3.744357563003616354e-08 1.050141219233955139e-07 7.092404150630457079e-08 1.201926959124917081e-07 1.029058904527269009e-07 1.213073942512564043e-07 9.853196599827096178e-08 6.719895631504174611e-08 3.984852945379653872e-07 3.021180445365893436e-07 0.000000000000000000e+00
