0.000000000000000000e+00 0.000000000000000000e+00 4.727367531451656287e-07 0.000000000000000000e+00 1.147066219059621250e-05 7.155182863858139138e-06 2.632237300846240724e-06 3.380716537030825734e-05 1.661816680595641302e-05 3.998434065712826765e-05 4.899171526649312799e-05 5.569030824477602117e-05 6.197479030304915845e-05 4.099618134469576881e-05 3.519502387956828971e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 8.534892509611648472e-07 0.000000000000000000e+00 7.964969045856167584e-06 1.447444361584569314e-05 3.805018824366097809e-05 2.060787610987044338e-05 1.813059226798296956e-05 2.241927347890013974e-05 2.525575521252259586e-05 3.057237270629094441e-05 3.057950672700012238e-05 4.027617438819690185e-05 2.528570230484454849e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.635522720710114993e-06 0.000000000000000000e+00 2.943171120896836257e-06 7.603020771026741625e-06 1.316090362033204418e-05 6.673939407871243767e-05 4.163005204976056504e-05 5.230954418140868536e-05 4.763443513982381630e-05 3.893449059496181445e-05 4.950924194784908113e-05 5.440948168524350429e-05 3.837151689695858086e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.759045871423282829e-07 0.000000000000000000e+00 2.780683422960307630e-06 4.465575517674217650e-05 3.378155242448570018e-05 4.008675764661902220e-05 4.299334806218500359e-05 4.894107772809056330e-05 4.821274952680490526e-05 5.175380850705774176e-05 3.532560867021133780e-05 3.105207910549549679e-05 3.221336476906848449e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.795351613372140346e-07 0.000000000000000000e+00 2.512737188185138853e-06 5.465265887856487136e-06 1.337801104773089585e-05 2.286032777649939481e-05 3.021920873653209742e-05 2.367526803254454330e-05 2.980941488715050240e-05 3.510206458290221482e-05 3.665227272122606228e-05 3.036453273003327010e-05 2.364638014119743760e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.836184217956890916e-06 0.000000000000000000e+00 1.046978885551356796e-05 1.003857808284091548e-05 1.273226417513235420e-05 3.314348971993274172e-05 3.257950152138643958e-05 3.178187417144292133e-05 3.751576771828499696e-05 5.061994799407686557e-05 4.036412488083592577e-05 4.560990301383505672e-05 3.163117732459968151e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.270209678502790108e-07 0.000000000000000000e+00 3.308394542706385938e-06 1.795281839434958310e-05 1.233245829705307159e-05 1.780472546277557408e-05 2.638989235233481407e-05 5.205435009593369539e-05 4.035437299146055998e-05 4.489054689817602317e-05 4.504069165909303226e-05 4.562039943833475099e-05 3.035545525589103646e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.031638136570332149e-07 0.000000000000000000e+00 3.127459664640895118e-06 4.612852786973686354e-05 1.251226508244717644e-05 4.981671092999581386e-05 4.519053321113020323e-05 5.010148609123817731e-05 7.244162069232226676e-05 9.095589722960376359e-05 7.308944499615113819e-05 6.763746329320984279e-05 5.740298408044852154e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.517974586547773652e-07 0.000000000000000000e+00 1.419475672355955828e-05 1.967340686362624151e-05 1.447003361061803770e-05 4.931290415425638643e-05 5.139584734623047906e-05 5.328035544972735513e-05 5.921411793193973922e-05 5.851297554644454782e-05 5.296204355418843249e-05 6.430238483905153103e-05 5.593659227630017603e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.075543620359563235e-06 0.000000000000000000e+00 2.544269039511978437e-06 5.737147034791367457e-06 3.115032098381772998e-05 1.612655935130635608e-05 2.072389338038908038e-05 1.808807784232531186e-05 1.932765969590932592e-05 1.413187084680732540e-05 2.176009802606484680e-05 1.931883443086955488e-05 1.550794878840679408e-05 0.000000000000000000e+00
