4.795579612255096436e-02
1.792144402861595154e-02
2.218953333795070648e-02
1.952159218490123749e-02
2.008245289325714111e-01
2.192647755146026611e-02
2.526997774839401245e-02
7.870715856552124023e-02
8.743718266487121582e-02
0.000000000000000000e+00
4.023753404617309570e-01
2.221489883959293365e-02
2.517027966678142548e-02
2.848578989505767822e-02
