5.267963629009405632e-09,5.063600859670488337e-09,1.000007438659668013e+00,3.748808451928198164e-03,8.474017009139060697e-02,2.731901884078979381e-01,1.777321517467498779e+00,-1.980322577059268896e-01,1.896267533302307129e-01,7.599999904632568359e-01
5.076112174164594762e-09,5.100127015633554884e-09,1.000015056133270352e+00,3.748247097246348684e-03,9.833381772041320523e-02,2.775518000125885010e-01,1.616492515802383512e+00,-2.073863551020622142e-01,2.498556226491928101e-01,7.599999904632568359e-01
4.917017946352975788e-09,5.213241427075411584e-09,9.999813675880432351e-01,3.752106288447976286e-03,8.707995824515819827e-02,2.744488358497619851e-01,1.696195495128631547e+00,-2.167277976870536915e-01,9.718798100948333740e-02,7.599999904632568359e-01
5.184690850257142818e-09,5.309751862574966310e-09,9.999918580055237038e-01,3.753838920965790835e-03,9.002235140651464185e-02,2.715050026774406544e-01,1.762021100521087735e+00,-2.150783434510231129e-01,3.463872969150543213e-01,7.599999904632568359e-01
5.036889248482239520e-09,5.379486142365215605e-09,1.000012683868408248e+00,3.742930851876735601e-03,1.033651411533355741e-01,2.664940208196640015e-01,1.822801601886749223e+00,-1.604977771639823914e-01,4.835174232721328735e-02,7.599999904632568359e-01
5.054346483670107795e-09,5.058373178888153325e-09,1.000017130374908358e+00,3.720457013696431940e-03,8.110308088362216949e-02,2.776834875345229880e-01,1.732633280754089400e+00,-2.059125080704689026e-01,3.408959368243813515e-03,7.599999904632568359e-01
5.012733980986778354e-09,5.181930600720399761e-09,9.999774813652038130e-01,3.760791220702231104e-03,8.279393361881375035e-02,2.744280308485030906e-01,1.769004106521606445e+00,-2.026260241866111866e-01,1.541605889797210693e-01,7.599999904632568359e-01
5.028293577359835565e-09,5.433920870589080950e-09,9.999831497669220415e-01,3.770493809133767995e-03,7.553431615233421881e-02,2.777909606695175282e-01,1.744973683357238681e+00,-2.237196505069732611e-01,2.855525910854339600e-01,7.599999904632568359e-01
5.407011843792642808e-09,4.675493468780140519e-09,1.000019341707229614e+00,3.780464082956314000e-03,6.333603379316628257e-02,2.786270081996917725e-01,1.859396111965179399e+00,-2.153186202049255371e-01,3.463872969150543213e-01,7.599999904632568359e-01
5.040428079972573445e-09,5.194955015907982759e-09,9.999936997890472856e-01,3.763369726948440162e-03,8.092310968786478598e-02,2.717841312289238087e-01,1.799625694751739502e+00,-2.296329356729984172e-01,1.896267533302307129e-01,7.599999904632568359e-01
4.981519988907242852e-09,5.348472754529366706e-09,1.000003486871719360e+00,3.756501991301774805e-03,6.186705781146883965e-02,2.769915193319320568e-01,1.843107855319976895e+00,-2.453802809119224604e-01,2.498556226491928101e-01,7.599999904632568359e-01
4.926099930762727192e-09,5.042886917691615267e-09,1.000015741586685269e+00,3.743997728452086622e-03,8.127405997365713675e-02,2.679157093167304771e-01,1.919627928733825595e+00,-2.043767638504505046e-01,1.541605889797210693e-01,7.599999904632568359e-01
5.016346602056048096e-09,5.049005225612690041e-09,1.000010037422180087e+00,3.757412009872495955e-03,6.637875419110059183e-02,2.760619223117828369e-01,1.865188491344451860e+00,-2.489132553339004628e-01,9.718798100948333740e-02,7.599999904632568359e-01
4.957226661088709752e-09,5.102115816270686139e-09,1.000000315904617354e+00,3.758167894557118242e-03,1.030103236436843844e-01,2.724049970507621543e-01,1.615534055233001753e+00,-2.095910243690013997e-01,3.408959368243813515e-03,7.599999904632568359e-01
5.200801759347488555e-09,4.776003106080987052e-09,1.000034373998641923e+00,3.746878844685852441e-03,7.835360821336508075e-02,2.741606801748275868e-01,1.784386026859283492e+00,-2.269050963222980499e-01,4.835174232721328735e-02,7.599999904632568359e-01
5.009477876694706234e-09,5.197949134243019102e-09,9.999961197376251443e-01,3.768422012217343027e-03,8.053558021783828458e-02,2.793283402919769509e-01,1.670380824804305941e+00,-2.323678664863109700e-01,2.855525910854339600e-01,7.599999904632568359e-01
5.360844478619948791e-09,5.078644083188131644e-09,1.000011354684829712e+00,3.773892438039183530e-03,7.538672509836033542e-02,2.758984506130218728e-01,1.756249105930328458e+00,-2.275288499891758021e-01,1.896267533302307129e-01,7.599999904632568359e-01
5.125586348892307091e-09,5.343240840823660407e-09,9.999823212623596413e-01,3.776921541430056095e-03,6.815943047404289523e-02,2.872355252504348866e-01,1.601439917087554843e+00,-2.517087087035179138e-01,2.498556226491928101e-01,7.599999904632568359e-01
4.935366413744832771e-09,5.391310608551197805e-09,9.999875962734222634e-01,3.779785614460706624e-03,9.027090184390544614e-02,2.746333360671996959e-01,1.673294651508331343e+00,-2.342833295464515631e-01,3.463872969150543213e-01,7.599999904632568359e-01
4.878845198111327956e-09,5.144880144719413560e-09,1.000034570693969727e+00,3.762877290137112227e-03,8.688844414427876472e-02,2.773870974779129028e-01,1.635259521007537797e+00,-2.177339985966682545e-01,1.541605889797210693e-01,7.599999904632568359e-01
5.137828172337942193e-09,5.118496096077391303e-09,9.999725401401520219e-01,3.748776460997760469e-03,5.769257396459579607e-02,2.807339042425155418e-01,1.791575151681900069e+00,-2.439188860356807653e-01,9.718798100948333740e-02,7.599999904632568359e-01
5.114847453164886481e-09,5.026695707708090703e-09,9.999764740467071977e-01,3.776295576244592667e-03,6.196400038897990903e-02,2.843576163053512795e-01,1.701591479778289839e+00,-2.583181515336036571e-01,3.408959368243813515e-03,7.599999904632568359e-01
4.965346617495866474e-09,4.771602805766423709e-09,9.999993681907654031e-01,3.749872534535825339e-03,7.503668032586574554e-02,2.812095075845718606e-01,1.706601572036743120e+00,-2.728694193065166473e-01,4.835174232721328735e-02,7.599999904632568359e-01
5.201293033846051521e-09,5.251313021250737976e-09,9.999471187591553178e-01,3.758017369545996016e-03,6.036976326722651859e-02,2.794874966144561546e-01,1.819423222541808993e+00,-2.328339785337448231e-01,2.855525910854339600e-01,7.599999904632568359e-01
5.108153733313737496e-09,5.380528612911232843e-09,9.999935746192931685e-01,3.773398534394800836e-03,7.286070361733436307e-02,2.704485446214676125e-01,1.946120238304138272e+00,-1.975622847676277161e-01,3.463872969150543213e-01,7.599999904632568359e-01
4.803433574224643627e-09,5.202054988980621842e-09,1.000018066167831510e+00,3.732543857768178160e-03,7.790112989023327550e-02,2.732807978987693565e-01,1.833585000038147061e+00,-2.188805617392063085e-01,9.718798100948333740e-02,7.599999904632568359e-01
5.184293374606166834e-09,5.314083783932214181e-09,1.000021141767501787e+00,3.805720689706504432e-03,7.632363801822066030e-02,2.814667940139770619e-01,1.645055526494979770e+00,-2.524386018514633290e-01,1.541605889797210693e-01,7.599999904632568359e-01
5.176507138272032132e-09,5.008338671996094522e-09,1.000002086162567139e+00,3.761888178996741598e-03,7.395896092057227533e-02,2.759077996015548706e-01,1.790588545799255416e+00,-2.332720339298248180e-01,1.896267533302307129e-01,7.599999904632568359e-01
4.654499749453751769e-09,5.619222409428798020e-09,9.999589443206786665e-01,3.755060653202235525e-03,6.009400095790624896e-02,2.889132767915725819e-01,1.613836950063705533e+00,-2.755775876343250497e-01,2.498556226491928101e-01,7.599999904632568359e-01
5.194492053143071003e-09,5.506717900419588542e-09,9.999850153923034446e-01,3.772206045687198552e-03,6.712782229296862524e-02,2.728729471564292908e-01,1.946714866161346480e+00,-2.211587756872177013e-01,3.408959368243813515e-03,7.599999904632568359e-01
5.251985829218551320e-09,5.329568955816308388e-09,1.000016564130782992e+00,3.747703717090189544e-03,7.918388936668634137e-02,2.685790956020355225e-01,1.894246757030487061e+00,-2.255883269011974279e-01,4.835174232721328735e-02,7.599999904632568359e-01
5.060175833984879351e-09,5.240601084920810745e-09,9.999846637248992476e-01,3.758912789635360241e-03,5.960524305701255660e-02,2.737724065780639537e-01,1.981027460098266690e+00,-1.976137295365333613e-01,2.855525910854339600e-01,7.599999904632568359e-01
4.827303048191666350e-09,4.866032009602565004e-09,9.999897301197051558e-01,3.753673029132187453e-03,5.437297774478792867e-02,2.792626589536666981e-01,1.871949183940887496e+00,-2.397526264190673884e-01,3.463872969150543213e-01,7.599999904632568359e-01
5.033499993442428954e-09,5.128999871463390461e-09,1.000008624792098955e+00,3.768665017560124397e-03,9.474586397409438809e-02,2.821303635835647472e-01,1.486473548412323042e+00,-2.301284059882164057e-01,1.541605889797210693e-01,7.599999904632568359e-01
5.139021202166429733e-09,4.884338493622427186e-09,1.000019478797912642e+00,3.772122808732092294e-03,8.315121155465021729e-02,2.770646020770072826e-01,1.706646192073822066e+00,-2.155823953449726160e-01,9.718798100948333740e-02,7.599999904632568359e-01
4.942201031759545090e-09,4.885562949905449473e-09,9.999794602394104226e-01,3.743578749708831484e-03,1.089548990130424500e-01,2.772098183631896973e-01,1.532125949859619141e+00,-2.099909825250506346e-01,1.896267533302307129e-01,7.599999904632568359e-01
5.094718719659905153e-09,4.995170067841941544e-09,9.999858260154723677e-01,3.768655704334378242e-03,7.801022808998822611e-02,2.827765792608261108e-01,1.638765311241149991e+00,-2.378244161605835016e-01,2.498556226491928101e-01,7.599999904632568359e-01
5.358989638255498803e-09,4.812383034919244277e-09,1.000030189752578735e+00,3.786807344295084303e-03,1.007509138435125351e-01,2.670537948608398549e-01,1.742277055978775024e+00,-1.963955797255039215e-01,4.835174232721328735e-02,7.599999904632568359e-01
4.837086580876556221e-09,4.827328235531011709e-09,1.000019496679306119e+00,3.748215222731232817e-03,7.975722597911953649e-02,2.768027797341346963e-01,1.698696792125701904e+00,-2.401839748024940380e-01,3.408959368243813515e-03,7.599999904632568359e-01
4.584291434857258797e-09,4.704533767392834790e-09,9.999781429767609087e-01,3.748007793910801497e-03,8.045497741550207416e-02,2.722440809011459351e-01,1.807258284091949552e+00,-2.076465807855129297e-01,2.855525910854339600e-01,7.599999904632568359e-01
4.944583608801255702e-09,5.500401569973717901e-09,1.000031363964080766e+00,3.759029135107993906e-03,8.680125325918197632e-02,2.680964618921279907e-01,1.863171350955963090e+00,-1.879620753228664343e-01,3.463872969150543213e-01,7.599999904632568359e-01
4.934656027366564531e-09,5.252417877215332048e-09,1.000016278028488248e+00,3.733010543510317629e-03,9.249370507895945948e-02,2.764282628893852123e-01,1.632365942001342773e+00,-2.163531810045242199e-01,1.896267533302307129e-01,7.599999904632568359e-01
4.861363547366813360e-09,5.018978295466163348e-09,1.000045174360275180e+00,3.749652835540473635e-03,8.470348380506038943e-02,2.744637727737426758e-01,1.733561527729034379e+00,-2.264107443392276708e-01,9.718798100948333740e-02,7.599999904632568359e-01
5.194550567074401835e-09,5.112018200304202017e-09,9.999999880790710893e-01,3.776986408047377976e-03,7.621883265674114782e-02,2.787880182266235241e-01,1.659974646568298295e+00,-2.424714177846908625e-01,1.541605889797210693e-01,7.599999904632568359e-01
5.155893072796597866e-09,5.136424409196264924e-09,1.000006502866745084e+00,3.757457737810909661e-03,5.469732806086539945e-02,2.847928225994110218e-01,1.710003089904785112e+00,-2.875765502452850564e-01,2.498556226491928101e-01,7.599999904632568359e-01
5.234097207577421384e-09,4.913235157108098235e-09,9.999770283699035422e-01,3.770315251313149756e-03,8.589514940977097113e-02,2.751805156469345204e-01,1.716877233982086137e+00,-2.258214809000492207e-01,3.408959368243813515e-03,7.599999904632568359e-01
5.273109171925039564e-09,4.820805970048711488e-09,1.000008654594421342e+00,3.761396557092666453e-03,9.776744879782199582e-02,2.668837130069732777e-01,1.795436787605285689e+00,-1.928791649639606531e-01,4.835174232721328735e-02,7.599999904632568359e-01
4.908645983677854572e-09,5.416712883708373533e-09,1.000002551078796431e+00,3.788001672364771540e-03,8.251227336004376967e-02,2.822542905807495228e-01,1.560369777679443404e+00,-2.372163064777851049e-01,2.855525910854339600e-01,7.599999904632568359e-01
5.376535450048319676e-09,4.793286674919116908e-09,1.000006586313247681e+00,3.752981149591505701e-03,4.460880309343338151e-02,2.739947706460952870e-01,2.125396192073822021e+00,-1.970859393477439880e-01,1.541605889797210693e-01,7.599999904632568359e-01
5.288476027499261593e-09,5.544124948155489811e-09,9.999539494514465554e-01,3.767303796485066327e-03,8.529714215546846390e-02,2.735001325607299694e-01,1.729524093866348311e+00,-2.339897930622100719e-01,1.896267533302307129e-01,7.599999904632568359e-01
5.051171435215436216e-09,5.212838953817251624e-09,1.000042986869811967e+00,3.739951970055699435e-03,5.497655430808663646e-02,2.824475154280662315e-01,1.837190467119216963e+00,-2.631351977586746105e-01,9.718798100948333740e-02,7.599999904632568359e-01
4.695526700056656081e-09,5.411643809259724175e-09,9.999645531177521196e-01,3.738657338544726372e-03,9.035572446882725317e-02,2.747091576457023621e-01,1.692703306674957275e+00,-2.114896215498447418e-01,3.463872969150543213e-01,7.599999904632568359e-01
5.232577236433131694e-09,4.907782971994589688e-09,9.999730825424194558e-01,3.751609963364899072e-03,9.757479652762413025e-02,2.682150647044181935e-01,1.789868664741516069e+00,-1.853930078446865137e-01,2.498556226491928101e-01,7.599999904632568359e-01
5.213748383913383964e-09,5.091519828050609588e-09,9.999752938747406006e-01,3.778524207882583228e-03,7.592413965612650195e-02,2.804993212223053090e-01,1.677488267421722412e+00,-2.283151544630527552e-01,3.408959368243813515e-03,7.599999904632568359e-01
4.922299687754035804e-09,4.923090485017389606e-09,1.000008416175842241e+00,3.726342297159135515e-03,8.685217835009098608e-02,2.665976405143737904e-01,1.914042341709137007e+00,-1.942748174071312062e-01,4.835174232721328735e-02,7.599999904632568359e-01
5.078311899064087528e-09,5.489975867859513937e-09,9.999989271163940430e-01,3.777606668882071885e-03,5.895683225244283815e-02,2.778195023536682018e-01,1.893489313125610307e+00,-2.554017573595047108e-01,2.855525910854339600e-01,7.599999904632568359e-01
5.043673394293810003e-09,5.390958639745731612e-09,9.999889850616454634e-01,3.743774071335792368e-03,6.740569276735186577e-02,2.755222797393798717e-01,1.838716268539428711e+00,-2.044644534587859996e-01,3.463872969150543213e-01,7.599999904632568359e-01
4.974372015690629264e-09,5.083459136088866762e-09,9.999999105930328369e-01,3.784074820578098210e-03,8.187959693605080524e-02,2.733412533998489380e-01,1.831616306304931552e+00,-2.000997792929410934e-01,9.718798100948333740e-02,7.599999904632568359e-01
5.147187984557165866e-09,4.995019512740029650e-09,9.999664723873138428e-01,3.777793748304247769e-03,6.616978337988257963e-02,2.829472184181213157e-01,1.604320758581161410e+00,-3.046884581446647755e-01,1.896267533302307129e-01,7.599999904632568359e-01
4.692881472387008498e-09,4.781468562432454694e-09,9.999994635581970215e-01,3.743195766583085147e-03,7.153674266301095208e-02,2.677730694413185120e-01,2.000772750377655118e+00,-2.176857210695743450e-01,1.541605889797210693e-01,7.599999904632568359e-01
5.228257040808644265e-09,5.402196756111451919e-09,1.000028032064437911e+00,3.788839699700474652e-03,8.111811582930386622e-02,2.833168566226959006e-01,1.543550366163253695e+00,-2.591185718774795532e-01,2.498556226491928101e-01,7.599999904632568359e-01
5.133696057423754657e-09,5.116507046868407148e-09,1.000015825033187866e+00,3.738535195589065638e-03,6.515812361612915993e-02,2.796794265508651955e-01,1.791265487670898438e+00,-2.350997984409332331e-01,3.408959368243813515e-03,7.599999904632568359e-01
5.111146016361379856e-09,5.385101131281873744e-09,1.000009733438491866e+00,3.783251717686653224e-03,6.762536223977803906e-02,2.815412431955337524e-01,1.681441938877105802e+00,-2.731675751507282035e-01,4.835174232721328735e-02,7.599999904632568359e-01
4.656240808268457996e-09,4.887805820359934709e-09,9.999758958816528098e-01,3.750321385450661009e-03,8.068728110520169416e-02,2.748019859194755776e-01,1.736992919445037753e+00,-2.432112202048301586e-01,2.855525910854339600e-01,7.599999904632568359e-01
4.963659866104605739e-09,5.397118998511335627e-09,9.999830782413482444e-01,3.759486111812293616e-03,5.983057906851172586e-02,2.889635354280472024e-01,1.622665232419967740e+00,-2.561539210379123466e-01,3.463872969150543213e-01,7.599999904632568359e-01
4.793392127403306251e-09,5.408254322542213079e-09,9.999850809574126753e-01,3.759494074620306405e-03,9.706852110102773268e-02,2.669804155826568381e-01,1.785815715789794922e+00,-2.007801108062267359e-01,9.718798100948333740e-02,7.599999904632568359e-01
4.853484848829251130e-09,5.169811571412614508e-09,9.999754667282104714e-01,3.765390138141810894e-03,7.319400007836521227e-02,2.731431588530540688e-01,1.829271638393402011e+00,-2.207757383584976196e-01,1.541605889797210693e-01,7.599999904632568359e-01
4.815255112167320437e-09,5.361158945388990242e-09,1.000044959783554122e+00,3.742912109009921464e-03,7.997058243781793307e-02,2.733252406120300071e-01,1.765965902805328280e+00,-2.326916471123695318e-01,1.896267533302307129e-01,7.599999904632568359e-01
5.085400761898137049e-09,5.370879515107929675e-09,9.999750852584838867e-01,3.753387089818716223e-03,8.646503835916519165e-02,2.718972265720367432e-01,1.818626248836517245e+00,-1.852057963609695379e-01,2.498556226491928101e-01,7.599999904632568359e-01
5.349922816443715439e-09,4.978361176627695118e-09,9.999923408031463623e-01,3.769336850382387638e-03,4.880722165107727328e-02,2.838558107614517212e-01,1.794309014081954867e+00,-2.687351509928703197e-01,3.408959368243813515e-03,7.599999904632568359e-01
5.276880631439375531e-09,5.066128701209236476e-09,9.999641299247741255e-01,3.755597257986664859e-03,6.581236410420387983e-02,2.799792751669883950e-01,1.757124888896942183e+00,-2.374620430171489605e-01,4.835174232721328735e-02,7.599999904632568359e-01
5.317757389187021048e-09,4.733839202241097407e-09,1.000020688772201627e+00,3.756740503013133916e-03,6.301328921690582674e-02,2.767629474401473999e-01,1.842938518524170011e+00,-2.369319215416908209e-01,2.855525910854339600e-01,7.599999904632568359e-01
4.865845894384458633e-09,5.042333438833846066e-09,9.999975264072418213e-01,3.746877168305218306e-03,6.001805393025279323e-02,2.872014060616493447e-01,1.655141222476959273e+00,-2.794587936252355687e-01,1.896267533302307129e-01,7.599999904632568359e-01
5.081737425039673109e-09,4.904946594651251900e-09,1.000069636106491133e+00,3.752437769435346127e-03,7.652002237737179358e-02,2.727774903178215027e-01,1.832295191287994340e+00,-2.344339624047279413e-01,9.718798100948333740e-02,7.599999904632568359e-01
5.121557018518293087e-09,4.872585475159601013e-09,1.000001478195190474e+00,3.778812009841203690e-03,8.415168058127164841e-02,2.765260770916938560e-01,1.685318279266357466e+00,-2.219780139625072424e-01,3.463872969150543213e-01,7.599999904632568359e-01
4.962090481949988382e-09,5.241069693482391131e-09,1.000019681453704790e+00,3.749312041327357205e-03,7.178769744932651797e-02,2.789315134286880493e-01,1.731600213050842330e+00,-2.325895860791206415e-01,1.541605889797210693e-01,7.599999904632568359e-01
4.844230864301670921e-09,5.439008473031666396e-09,9.999915897846222146e-01,3.781054890714585694e-03,8.370295763015747625e-02,2.717664927244186623e-01,1.802386331558227583e+00,-2.048630669713020214e-01,2.498556226491928101e-01,7.599999904632568359e-01
5.305783587796864327e-09,5.259394923132473390e-09,9.999533653259277122e-01,3.744637384079396638e-03,8.810388324782252034e-02,2.832097023725509422e-01,1.540764427185058683e+00,-2.269196569919586237e-01,3.408959368243813515e-03,7.599999904632568359e-01
4.862552399742973338e-09,5.239160237488343581e-09,1.000000321865081698e+00,3.755500447005033406e-03,6.398170385509729940e-02,2.774082958698272927e-01,1.850933122634887740e+00,-2.529386483132839425e-01,4.835174232721328735e-02,7.599999904632568359e-01
5.038631989549505832e-09,5.030889980332633828e-09,9.999818563461303489e-01,3.787814336828887289e-03,8.081520189589355696e-02,2.746470659971237405e-01,1.748125219345092685e+00,-2.206501515582203754e-01,2.855525910854339600e-01,7.599999904632568359e-01
5.390125126683950690e-09,5.287609193050776530e-09,9.999988079071044922e-01,3.769461740739643660e-03,7.596499100327491760e-02,2.757325902581214683e-01,1.771268844604492188e+00,-2.224935248494148143e-01,1.896267533302307129e-01,7.599999904632568359e-01
4.908313248770239457e-09,5.147479598820975187e-09,1.000002926588058560e+00,3.769880812615156347e-03,5.408413629047572474e-02,2.937737315893172996e-01,1.616827476024627730e+00,-2.756127998232841270e-01,2.498556226491928101e-01,7.599999904632568359e-01
5.090445123418785148e-09,5.206626341849604875e-09,1.000010448694229170e+00,3.777109622023999864e-03,7.054446607362478694e-02,2.754234224557876587e-01,1.828210926055908292e+00,-2.003129690885543934e-01,1.541605889797210693e-01,7.599999904632568359e-01
